time,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,shortwave_radiation
2025-07-20T12:00,17.6,63,0.4,759.6,8.5,789.0
2025-07-20T13:00,17.7,64,0.4,758.8,9.3,820.0
2025-07-20T14:00,18.5,60,0.3,758.4,9.4,837.0
2025-07-20T15:00,18.3,59,0.1,757.6,12.1,651.0
2025-07-20T16:00,17.1,65,0.0,756.9,12.1,416.0
2025-07-20T17:00,16.6,67,0.0,756.8,11.3,261.0
2025-07-20T18:00,15.0,75,0.0,756.8,9.9,79.0
2025-07-20T19:00,14.0,80,0.0,757.0,8.6,1.0
2025-07-20T20:00,13.1,84,0.0,757.1,6.5,0.0
2025-07-20T21:00,12.7,87,0.0,757.5,4.7,0.0
2025-07-20T22:00,12.0,91,0.0,757.3,3.5,0.0
2025-07-20T23:00,11.4,93,0.0,757.0,3.3,0.0
2025-07-21T00:00,10.8,95,0.0,756.3,4.8,0.0
2025-07-21T01:00,11.2,92,0.0,756.3,3.1,0.0
2025-07-21T02:00,10.5,97,0.0,755.3,3.1,0.0
2025-07-21T03:00,10.0,98,0.0,754.5,3.3,0.0
2025-07-21T04:00,9.6,97,0.0,754.4,2.9,0.0
2025-07-21T05:00,9.1,96,0.0,754.3,2.3,0.0
2025-07-21T06:00,8.9,97,0.0,754.4,1.7,0.0
2025-07-21T07:00,10.8,92,0.0,756.2,3.1,95.0
2025-07-21T08:00,13.4,86,0.0,757.8,2.1,230.0
2025-07-21T09:00,16.2,71,0.0,759.0,7.9,492.0
2025-07-21T10:00,17.6,59,0.0,759.4,9.9,554.0
2025-07-21T11:00,18.2,61,0.1,759.5,10.3,778.0
2025-07-21T12:00,18.7,58,0.2,759.3,9.5,835.0
2025-07-21T13:00,18.8,59,0.2,758.4,10.7,739.0
2025-07-21T14:00,18.9,59,0.3,757.7,12.3,827.0
2025-07-21T15:00,18.3,61,0.2,756.9,12.0,621.0
2025-07-21T16:00,17.7,64,0.1,756.5,12.3,428.0
2025-07-21T17:00,17.0,66,0.0,756.4,9.9,253.0
2025-07-21T18:00,15.2,76,0.1,756.6,9.2,69.0
2025-07-21T19:00,13.9,83,0.0,756.7,9.4,1.0
2025-07-21T20:00,13.3,90,0.0,757.1,5.5,0.0
2025-07-21T21:00,12.6,92,0.0,757.0,6.3,0.0
2025-07-21T22:00,12.0,94,0.0,756.9,6.7,0.0
2025-07-21T23:00,11.2,95,0.0,756.2,4.4,0.0
2025-07-22T00:00,10.6,96,0.0,755.9,3.4,0.0
2025-07-22T01:00,10.1,96,0.0,755.1,2.4,0.0
2025-07-22T02:00,9.8,96,0.0,754.5,4.6,0.0
2025-07-22T03:00,10.1,95,0.0,754.2,3.5,0.0
2025-07-22T04:00,9.0,96,0.0,753.5,2.2,0.0
2025-07-22T05:00,9.2,95,0.0,754.1,1.7,0.0
2025-07-22T06:00,9.1,94,0.0,754.3,3.3,0.0
2025-07-22T07:00,10.9,90,0.0,756.1,2.4,83.0
2025-07-22T08:00,13.6,83,0.0,757.7,3.2,255.0
2025-07-22T09:00,15.8,74,0.0,758.7,6.0,477.0
2025-07-22T10:00,17.4,63,0.0,759.3,6.6,573.0
2025-07-22T11:00,17.7,62,0.0,759.1,7.8,726.0
2025-07-22T12:00,18.5,58,0.1,759.0,7.8,790.0
2025-07-22T13:00,18.5,58,0.3,758.1,8.6,816.0
2025-07-22T14:00,18.5,59,0.2,757.5,9.3,699.0
2025-07-22T15:00,17.9,63,0.0,756.5,10.7,510.0
2025-07-22T16:00,17.8,63,0.0,756.3,10.4,450.0
2025-07-22T17:00,16.8,68,0.1,756.2,12.0,219.0
2025-07-22T18:00,15.2,79,0.2,756.4,8.2,91.0
2025-07-22T19:00,14.0,88,0.3,756.6,5.4,1.0
2025-07-22T20:00,12.9,95,1.5,756.7,1.1,0.0
2025-07-22T21:00,13.2,96,3.2,757.7,4.3,0.0
2025-07-22T22:00,13.0,94,0.7,758.3,3.0,0.0
2025-07-22T23:00,12.7,95,0.0,758.0,3.3,0.0
2025-07-23T00:00,12.0,98,0.0,757.5,3.5,0.0
2025-07-23T01:00,11.6,99,0.0,756.8,2.2,0.0
2025-07-23T02:00,10.9,100,0.0,755.6,2.4,0.0
2025-07-23T03:00,11.5,99,0.0,755.9,4.8,0.0
2025-07-23T04:00,11.2,98,0.0,755.7,2.8,0.0
2025-07-23T05:00,10.3,99,0.0,755.3,2.0,0.0
2025-07-23T06:00,10.4,99,0.0,755.7,2.7,0.0
2025-07-23T07:00,11.9,95,0.0,757.3,4.4,76.0
2025-07-23T08:00,13.3,87,0.0,758.5,4.0,223.0
2025-07-23T09:00,14.2,82,0.1,759.4,0.4,375.0
2025-07-23T10:00,15.7,73,0.2,760.2,2.5,574.0
2025-07-23T11:00,17.4,63,0.1,760.4,7.3,757.0
2025-07-23T12:00,18.7,58,0.4,760.0,10.1,823.0
2025-07-23T13:00,18.8,59,0.2,759.1,10.7,907.0
2025-07-23T14:00,18.2,60,0.1,758.1,11.0,749.0
2025-07-23T15:00,17.9,61,0.1,757.7,12.0,590.0
2025-07-23T16:00,16.7,67,0.0,757.4,10.6,406.0
2025-07-23T17:00,15.2,75,0.0,757.1,8.5,205.0
2025-07-23T18:00,13.9,82,0.0,757.2,8.5,84.0
2025-07-23T19:00,12.9,88,0.0,757.5,6.1,1.0
2025-07-23T20:00,12.7,91,0.0,758.2,4.1,0.0
2025-07-23T21:00,12.2,95,0.0,758.7,4.2,0.0
2025-07-23T22:00,11.7,97,0.0,758.7,4.9,0.0
2025-07-23T23:00,11.6,97,0.0,758.7,5.2,0.0
2025-07-24T00:00,11.1,98,0.0,758.2,4.8,0.0
2025-07-24T01:00,11.0,97,0.0,757.6,5.8,0.0
2025-07-24T02:00,10.7,97,0.0,756.7,4.4,0.0
2025-07-24T03:00,10.7,98,0.0,756.4,3.1,0.0
2025-07-24T04:00,10.6,99,0.0,756.1,0.9,0.0
2025-07-24T05:00,10.5,100,0.0,755.9,0.4,0.0
2025-07-24T06:00,10.2,99,0.0,756.2,2.5,0.0
2025-07-24T07:00,11.2,92,0.0,757.5,3.2,55.0
2025-07-24T08:00,13.4,87,0.0,759.0,4.0,178.0
2025-07-24T09:00,15.4,72,0.0,760.2,6.4,427.0
2025-07-24T10:00,17.0,64,0.0,760.8,8.7,631.0
2025-07-24T11:00,17.9,61,0.2,760.9,10.1,778.0
2025-07-24T12:00,18.5,58,0.1,760.3,12.2,881.0
2025-07-24T13:00,18.8,60,0.1,759.4,11.6,870.0
2025-07-24T14:00,18.6,60,0.0,758.5,10.6,762.0
2025-07-24T15:00,18.5,59,0.0,757.8,11.1,577.0
2025-07-24T16:00,17.9,63,0.4,757.3,9.2,444.0
2025-07-24T17:00,17.0,64,0.0,756.7,12.2,256.0
2025-07-24T18:00,15.4,76,0.4,756.5,10.3,98.0
2025-07-24T19:00,13.8,83,0.1,756.8,5.5,1.0
2025-07-24T20:00,13.8,86,0.0,757.6,3.1,0.0
2025-07-24T21:00,13.0,91,0.0,757.7,4.8,0.0
2025-07-24T22:00,12.6,94,0.0,758.0,4.8,0.0
2025-07-24T23:00,12.1,95,0.0,758.1,5.9,0.0
2025-07-25T00:00,11.5,95,0.0,757.1,2.7,0.0
2025-07-25T01:00,11.3,96,0.0,756.5,1.9,0.0
2025-07-25T02:00,11.1,95,0.0,755.6,3.6,0.0
2025-07-25T03:00,11.2,94,0.0,755.3,3.7,0.0
2025-07-25T04:00,11.1,95,0.0,755.1,4.4,0.0
2025-07-25T05:00,10.7,96,0.0,755.1,2.2,0.0
2025-07-25T06:00,10.8,94,0.0,755.8,1.5,0.0
2025-07-25T07:00,11.5,90,0.0,756.6,2.5,52.0
2025-07-25T08:00,13.2,85,0.0,758.0,2.0,199.0
2025-07-25T09:00,14.5,78,0.2,758.7,4.5,344.0
2025-07-25T10:00,16.5,68,0.2,759.5,8.1,629.0
2025-07-25T11:00,18.0,60,0.2,759.6,10.6,787.0
2025-07-25T12:00,18.5,58,0.1,759.1,10.4,829.0
2025-07-25T13:00,19.0,56,0.2,758.5,11.1,880.0
2025-07-25T14:00,18.6,58,0.5,757.2,11.7,747.0
2025-07-25T15:00,18.3,60,0.1,756.3,11.9,649.0
2025-07-25T16:00,18.0,60,0.0,755.9,11.9,474.0
2025-07-25T17:00,17.5,61,0.0,755.5,11.4,284.0
2025-07-25T18:00,15.9,72,0.0,755.2,10.1,103.0
2025-07-25T19:00,14.9,79,0.1,755.6,7.3,1.0
2025-07-25T20:00,13.5,78,0.0,756.1,7.7,0.0
2025-07-25T21:00,12.8,86,0.0,756.2,3.5,0.0
2025-07-25T22:00,12.2,88,0.0,756.4,2.3,0.0
2025-07-25T23:00,11.5,92,0.0,756.2,2.4,0.0
2025-07-26T00:00,11.2,95,0.0,756.1,1.9,0.0
2025-07-26T01:00,11.0,96,0.0,755.5,3.3,0.0
2025-07-26T02:00,11.1,96,0.0,754.9,1.6,0.0
2025-07-26T03:00,10.4,99,0.0,754.4,3.1,0.0
2025-07-26T04:00,10.3,99,0.0,754.5,4.2,0.0
2025-07-26T05:00,9.7,99,0.0,754.1,4.4,0.0
2025-07-26T06:00,9.4,99,0.0,754.4,4.8,0.0
2025-07-26T07:00,10.7,90,0.0,755.7,3.5,78.0
2025-07-26T08:00,13.4,82,0.0,757.9,2.2,283.0
2025-07-26T09:00,15.5,73,0.2,758.8,2.0,483.0
2025-07-26T10:00,16.5,69,0.1,759.3,5.2,613.0
2025-07-26T11:00,17.3,65,0.1,759.3,9.1,790.0
2025-07-26T12:00,17.1,65,0.0,758.6,9.8,706.0
2025-07-26T13:00,17.0,63,0.1,758.1,8.2,460.0
2025-07-26T14:00,17.0,62,0.1,757.1,11.5,551.0
2025-07-26T15:00,17.6,59,0.0,756.5,8.0,561.0
2025-07-26T16:00,17.5,59,0.0,755.9,6.9,421.0
2025-07-26T17:00,16.6,63,0.0,755.6,7.5,279.0
2025-07-26T18:00,14.7,74,0.0,755.2,8.5,92.0
2025-07-26T19:00,14.2,80,0.1,755.9,5.5,1.0
2025-07-26T20:00,13.2,88,0.0,756.7,5.8,0.0
2025-07-26T21:00,12.3,94,0.0,756.5,3.2,0.0
2025-07-26T22:00,12.1,95,0.0,757.0,3.2,0.0
2025-07-26T23:00,12.0,95,0.0,757.1,4.9,0.0
2025-07-27T00:00,11.8,95,0.0,757.0,4.3,0.0
2025-07-27T01:00,11.4,97,0.0,756.6,2.4,0.0
2025-07-27T02:00,11.3,98,0.6,756.1,1.8,0.0
2025-07-27T03:00,11.2,100,0.5,755.7,3.2,0.0
2025-07-27T04:00,10.6,100,0.0,755.3,2.8,0.0
2025-07-27T05:00,9.9,100,0.0,755.1,1.8,0.0
2025-07-27T06:00,9.6,100,0.0,755.3,1.3,0.0
2025-07-27T07:00,11.1,95,0.0,757.0,2.6,81.0
2025-07-27T08:00,13.6,83,0.0,758.4,3.3,315.0
2025-07-27T09:00,15.9,69,0.0,759.4,5.4,502.0
2025-07-27T10:00,17.7,57,0.0,760.2,9.2,694.0
2025-07-27T11:00,18.1,57,0.1,760.2,13.2,784.0
2025-07-27T12:00,18.6,55,0.1,759.9,12.0,845.0
2025-07-27T13:00,19.6,52,0.0,759.5,11.6,908.0
2025-07-27T14:00,19.5,52,0.0,758.6,11.3,834.0
2025-07-27T15:00,19.2,52,0.1,757.5,11.1,736.0
2025-07-27T16:00,18.5,54,0.0,757.3,10.3,531.0
2025-07-27T17:00,17.3,61,0.0,757.1,7.9,272.0
2025-07-27T18:00,15.8,69,0.0,756.9,7.9,117.0
2025-07-27T19:00,14.6,79,0.0,756.9,6.3,1.0
2025-07-27T20:00,14.0,84,0.0,757.9,4.0,0.0
2025-07-27T21:00,13.8,86,0.1,758.2,3.6,0.0
2025-07-27T22:00,13.7,87,0.0,758.7,4.5,0.0
2025-07-27T23:00,12.9,90,0.0,758.4,6.6,0.0
2025-07-28T00:00,12.2,92,0.0,758.2,4.7,0.0
2025-07-28T01:00,11.3,97,0.0,757.0,2.2,0.0
2025-07-28T02:00,10.6,99,0.0,756.1,2.8,0.0
2025-07-28T03:00,9.8,100,0.0,755.6,3.4,0.0
2025-07-28T04:00,9.5,99,0.0,755.5,3.5,0.0
2025-07-28T05:00,8.8,99,0.0,755.2,1.1,0.0
2025-07-28T06:00,8.2,100,0.0,755.2,0.6,0.0
2025-07-28T07:00,10.3,93,0.0,757.3,1.1,98.0
2025-07-28T08:00,13.5,77,0.0,759.2,2.2,328.0
2025-07-28T09:00,15.8,62,0.0,760.5,6.0,531.0
2025-07-28T10:00,16.8,58,0.0,760.8,8.6,582.0
2025-07-28T11:00,17.8,55,0.0,760.9,11.0,705.0
2025-07-28T12:00,18.6,52,0.0,760.7,12.5,777.0
2025-07-28T13:00,18.4,54,0.2,760.0,11.1,775.0
2025-07-28T14:00,18.9,52,0.2,759.5,10.3,820.0
2025-07-28T15:00,19.2,49,0.1,758.6,8.8,724.0
2025-07-28T16:00,19.4,49,0.1,758.2,9.1,532.0
2025-07-28T17:00,18.4,53,0.0,757.8,10.2,320.0
2025-07-28T18:00,16.2,65,0.0,757.5,10.7,108.0
2025-07-28T19:00,14.7,74,0.0,757.7,8.8,1.0
2025-07-28T20:00,13.2,84,0.0,758.1,4.0,0.0
2025-07-28T21:00,12.4,90,0.0,758.1,3.8,0.0
2025-07-28T22:00,11.6,94,0.0,757.9,4.2,0.0
2025-07-28T23:00,10.9,94,0.0,757.5,4.1,0.0
2025-07-29T00:00,10.0,95,0.0,756.6,3.8,0.0
2025-07-29T01:00,9.4,96,0.0,756.0,2.3,0.0
2025-07-29T02:00,8.9,96,0.0,755.1,3.5,0.0
2025-07-29T03:00,8.5,95,0.0,754.8,4.0,0.0
2025-07-29T04:00,8.0,96,0.0,754.6,3.2,0.0
2025-07-29T05:00,7.6,96,0.0,754.6,2.4,0.0
2025-07-29T06:00,7.2,97,0.0,754.9,2.3,0.0
2025-07-29T07:00,9.4,90,0.0,757.1,1.0,99.0
2025-07-29T08:00,13.5,76,0.0,759.7,3.2,303.0
2025-07-29T09:00,15.5,69,0.1,760.6,2.4,521.0
2025-07-29T10:00,15.3,68,0.1,760.5,3.5,348.0
2025-07-29T11:00,15.5,68,0.4,760.4,5.9,377.0
2025-07-29T12:00,15.3,69,0.2,759.7,6.4,352.0
2025-07-29T13:00,18.3,54,0.2,760.2,7.2,911.0
2025-07-29T14:00,18.4,53,0.1,759.3,10.1,716.0
2025-07-29T15:00,18.1,57,0.4,758.5,11.8,652.0
2025-07-29T16:00,17.3,61,0.3,757.8,13.3,530.0
2025-07-29T17:00,16.0,66,0.0,757.5,12.2,307.0
2025-07-29T18:00,14.3,74,0.0,757.6,10.5,98.0
2025-07-29T19:00,13.5,80,0.1,757.7,9.4,1.0
2025-07-29T20:00,12.8,85,0.0,758.6,7.2,0.0
2025-07-29T21:00,12.2,90,0.2,758.9,6.2,0.0
2025-07-29T22:00,12.1,92,0.1,759.3,6.3,0.0
2025-07-29T23:00,12.1,89,0.0,759.4,3.8,0.0
2025-07-30T00:00,11.7,91,0.0,758.7,1.6,0.0
2025-07-30T01:00,11.1,94,0.0,757.7,1.5,0.0
2025-07-30T02:00,11.1,93,0.0,757.2,4.0,0.0
2025-07-30T03:00,10.8,94,0.0,756.9,5.3,0.0
2025-07-30T04:00,10.0,97,0.0,756.2,4.2,0.0
2025-07-30T05:00,9.5,97,0.0,755.8,1.7,0.0
2025-07-30T06:00,9.0,99,0.0,755.7,2.5,0.0
2025-07-30T07:00,10.5,92,0.0,757.3,2.0,89.0
2025-07-30T08:00,13.0,83,0.0,759.1,3.6,274.0
2025-07-30T09:00,15.4,68,0.0,760.2,4.1,548.0
2025-07-30T10:00,16.9,59,0.0,760.9,5.6,619.0
2025-07-30T11:00,18.3,54,0.0,761.3,7.5,729.0
2025-07-30T12:00,18.3,54,0.2,760.7,11.9,764.0
2025-07-30T13:00,18.8,52,0.3,760.4,10.7,860.0
2025-07-30T14:00,18.5,53,0.3,759.4,12.3,794.0
2025-07-30T15:00,17.9,55,0.1,758.3,11.8,611.0
2025-07-30T16:00,17.4,56,0.0,757.7,10.3,492.0
2025-07-30T17:00,16.7,59,0.0,757.4,12.7,273.0
2025-07-30T18:00,15.4,64,0.0,757.3,12.0,78.0
2025-07-30T19:00,14.5,70,0.0,757.8,8.5,1.0
2025-07-30T20:00,12.9,82,0.0,757.5,4.2,0.0
2025-07-30T21:00,11.9,89,0.0,757.4,4.1,0.0
2025-07-30T22:00,11.1,92,0.0,757.5,3.5,0.0
2025-07-30T23:00,10.7,93,0.0,757.6,2.6,0.0
2025-07-31T00:00,9.7,95,0.0,756.5,3.9,0.0
2025-07-31T01:00,9.2,95,0.0,755.8,3.5,0.0
2025-07-31T02:00,8.4,96,0.0,754.8,3.4,0.0
2025-07-31T03:00,8.0,96,0.0,754.0,3.8,0.0
2025-07-31T04:00,7.7,95,0.0,754.0,4.2,0.0
2025-07-31T05:00,7.6,95,0.0,754.3,2.2,0.0
2025-07-31T06:00,7.1,95,0.0,754.1,3.7,0.0
2025-07-31T07:00,9.2,87,0.0,756.4,3.8,97.0
2025-07-31T08:00,12.8,72,0.0,759.5,2.0,334.0
2025-07-31T09:00,15.5,63,0.0,760.7,2.9,588.0
2025-07-31T10:00,18.1,52,0.0,761.4,4.6,758.0
2025-07-31T11:00,19.6,47,0.0,761.4,10.6,911.0
2025-07-31T12:00,19.6,47,0.0,760.9,13.2,911.0
2025-07-31T13:00,19.6,48,0.2,760.1,13.3,884.0
2025-07-31T14:00,20.1,46,0.1,759.6,12.1,835.0
2025-07-31T15:00,19.9,48,0.1,758.8,11.5,736.0
2025-07-31T16:00,19.1,53,0.1,758.3,13.1,536.0
2025-07-31T17:00,17.7,59,0.0,757.9,15.3,309.0
2025-07-31T18:00,16.0,66,0.0,757.8,13.4,102.0
2025-07-31T19:00,14.5,76,0.1,758.1,11.0,1.0
2025-07-31T20:00,13.1,84,0.0,757.9,4.0,0.0
2025-07-31T21:00,12.4,89,0.0,758.3,3.1,0.0
2025-07-31T22:00,11.7,92,0.0,758.5,5.1,0.0
2025-07-31T23:00,11.1,94,0.0,758.1,6.1,0.0
2025-08-01T00:00,10.3,97,0.0,757.3,4.4,0.0
2025-08-01T01:00,9.7,99,0.0,756.6,2.2,0.0
2025-08-01T02:00,9.1,99,0.0,755.8,4.4,0.0
2025-08-01T03:00,8.3,100,0.0,755.2,3.6,0.0
2025-08-01T04:00,8.4,98,0.0,755.8,4.2,0.0
2025-08-01T05:00,8.3,97,0.0,755.9,3.9,0.0
2025-08-01T06:00,8.4,96,0.0,756.1,3.2,0.0
2025-08-01T07:00,10.2,89,0.0,758.1,3.3,87.0
2025-08-01T08:00,13.2,83,0.1,760.0,1.3,216.0
2025-08-01T09:00,14.5,76,0.2,760.9,3.1,347.0
2025-08-01T10:00,16.7,65,0.2,762.2,4.7,647.0
2025-08-01T11:00,17.8,60,0.3,762.2,6.4,763.0
2025-08-01T12:00,18.7,58,0.1,761.7,7.8,789.0
2025-08-01T13:00,19.4,54,0.1,760.9,9.7,800.0
2025-08-01T14:00,19.8,51,0.2,760.2,8.8,780.0
2025-08-01T15:00,19.7,53,0.2,759.7,8.7,671.0
2025-08-01T16:00,19.3,54,0.0,759.1,10.7,470.0
2025-08-01T17:00,17.6,63,0.0,758.6,14.1,310.0
2025-08-01T18:00,15.9,71,0.0,758.4,12.4,104.0
2025-08-01T19:00,14.9,78,0.0,758.7,9.9,1.0
2025-08-01T20:00,13.4,83,0.0,758.8,6.5,0.0
2025-08-01T21:00,12.8,87,0.0,759.0,6.5,0.0
2025-08-01T22:00,12.1,92,0.0,759.0,6.1,0.0
2025-08-01T23:00,11.5,95,0.0,758.5,4.2,0.0
2025-08-02T00:00,10.9,96,0.0,757.9,4.5,0.0
2025-08-02T01:00,10.4,96,0.0,757.1,4.6,0.0
2025-08-02T02:00,10.2,96,0.0,756.4,5.5,0.0
2025-08-02T03:00,10.0,96,0.0,756.1,3.3,0.0
2025-08-02T04:00,9.7,95,0.0,756.3,4.2,0.0
2025-08-02T05:00,9.6,95,0.0,756.5,3.9,0.0
2025-08-02T06:00,9.5,95,0.0,756.5,4.4,0.0
2025-08-02T07:00,10.9,88,0.0,757.7,3.6,66.0
2025-08-02T08:00,14.0,75,0.0,759.5,5.3,287.0
2025-08-02T09:00,16.3,64,0.0,760.5,7.1,457.0
2025-08-02T10:00,16.4,65,0.0,760.7,7.2,390.0
2025-08-02T11:00,16.6,65,0.2,760.8,8.1,508.0
2025-08-02T12:00,17.6,64,0.1,760.5,6.4,716.0
2025-08-02T13:00,18.1,62,0.1,759.6,4.0,518.0
2025-08-02T14:00,19.4,55,0.0,759.3,6.7,734.0
2025-08-02T15:00,19.1,56,0.0,758.4,7.1,558.0
2025-08-02T16:00,17.6,67,2.9,757.8,8.0,395.0
2025-08-02T17:00,16.0,75,4.0,757.7,7.9,230.0
2025-08-02T18:00,14.5,82,0.4,757.5,9.7,68.0
2025-08-02T19:00,13.8,89,0.1,757.5,5.9,1.0
2025-08-02T20:00,13.3,84,0.0,758.4,5.9,0.0
2025-08-02T21:00,13.3,86,0.1,758.9,4.6,0.0
2025-08-02T22:00,13.0,90,0.5,759.1,7.0,0.0
2025-08-02T23:00,12.8,90,0.1,759.1,3.5,0.0
2025-08-03T00:00,12.3,92,0.1,758.3,3.6,0.0
2025-08-03T01:00,11.5,99,0.2,756.9,2.1,0.0
2025-08-03T02:00,11.3,99,0.0,756.4,4.0,0.0
2025-08-03T03:00,11.3,97,0.0,756.1,6.2,0.0
2025-08-03T04:00,10.6,97,0.0,755.5,3.5,0.0
2025-08-03T05:00,10.1,96,0.0,755.6,4.7,0.0
2025-08-03T06:00,9.9,97,0.0,755.8,3.9,0.0
2025-08-03T07:00,11.1,96,0.0,757.0,3.9,90.0
2025-08-03T08:00,13.4,83,0.0,759.2,5.7,244.0
2025-08-03T09:00,15.5,67,0.1,760.2,9.1,510.0
2025-08-03T10:00,16.6,62,0.1,760.6,9.0,605.0
2025-08-03T11:00,17.8,59,0.0,760.6,7.8,786.0
2025-08-03T12:00,18.6,57,0.0,760.1,8.0,914.0
2025-08-03T13:00,18.4,58,0.0,758.7,10.9,791.0
2025-08-03T14:00,18.8,55,0.2,758.0,10.7,794.0
2025-08-03T15:00,17.8,59,0.1,756.9,11.8,612.0
2025-08-03T16:00,17.4,62,0.1,756.5,10.2,488.0
2025-08-03T17:00,16.0,68,0.1,756.2,12.8,305.0
2025-08-03T18:00,14.1,76,0.0,756.1,11.3,87.0
2025-08-03T19:00,13.3,81,0.0,756.6,8.5,1.0
2025-08-03T20:00,12.7,88,0.0,757.2,5.7,0.0
2025-08-03T21:00,12.3,90,0.0,757.5,6.5,0.0
2025-08-03T22:00,12.2,91,0.0,757.6,4.9,0.0
2025-08-03T23:00,12.2,91,0.0,758.0,2.3,0.0
2025-08-04T00:00,11.8,95,0.2,757.1,2.0,0.0
2025-08-04T01:00,11.4,98,0.1,756.5,0.7,0.0
2025-08-04T02:00,10.8,99,0.2,755.7,0.8,0.0
2025-08-04T03:00,10.1,100,0.1,755.2,1.6,0.0
2025-08-04T04:00,10.4,99,0.1,755.7,2.3,0.0
2025-08-04T05:00,10.2,99,0.1,755.5,2.7,0.0
2025-08-04T06:00,9.6,99,0.0,755.4,1.6,0.0
2025-08-04T07:00,10.9,94,0.0,756.8,2.3,79.0
2025-08-04T08:00,12.6,83,0.1,757.9,6.1,198.0
2025-08-04T09:00,14.2,72,0.1,758.8,6.7,499.0
2025-08-04T10:00,15.3,65,0.1,759.4,9.0,567.0
2025-08-04T11:00,16.7,58,0.0,759.9,10.2,748.0
2025-08-04T12:00,17.8,53,0.0,759.7,11.1,846.0
2025-08-04T13:00,18.0,53,0.0,759.2,14.3,853.0
2025-08-04T14:00,18.1,52,0.0,758.6,13.5,828.0
2025-08-04T15:00,17.8,53,0.0,757.8,13.8,676.0
2025-08-04T16:00,16.8,58,0.0,757.4,13.9,492.0
2025-08-04T17:00,15.6,63,0.0,757.2,11.6,286.0
2025-08-04T18:00,14.0,71,0.0,757.1,7.4,91.0
2025-08-04T19:00,13.0,78,0.0,757.4,4.7,1.0
2025-08-04T20:00,11.9,87,0.0,757.6,5.0,0.0
2025-08-04T21:00,11.2,90,0.0,757.8,5.4,0.0
2025-08-04T22:00,10.5,93,0.0,757.7,4.5,0.0
2025-08-04T23:00,10.1,95,0.0,757.6,2.7,0.0
2025-08-05T00:00,9.4,98,0.0,757.1,2.6,0.0
2025-08-05T01:00,8.4,100,0.0,756.0,2.6,0.0
2025-08-05T02:00,7.8,99,0.0,755.4,3.3,0.0
2025-08-05T03:00,7.5,99,0.0,754.8,2.8,0.0
2025-08-05T04:00,6.8,99,0.0,754.4,2.0,0.0
2025-08-05T05:00,6.3,100,0.0,754.3,1.3,0.0
2025-08-05T06:00,5.8,99,0.0,754.4,1.3,0.0
2025-08-05T07:00,8.0,94,0.0,756.7,2.3,99.0
2025-08-05T08:00,11.8,71,0.0,759.9,2.9,295.0
2025-08-05T09:00,14.5,59,0.0,760.9,5.2,578.0
2025-08-05T10:00,16.5,48,0.0,761.9,9.0,773.0
2025-08-05T11:00,17.8,43,0.0,762.1,12.7,869.0
2025-08-05T12:00,19.3,37,0.0,761.8,12.9,941.0
2025-08-05T13:00,19.3,38,0.0,760.9,14.0,920.0
2025-08-05T14:00,19.6,36,0.0,760.2,13.3,771.0
2025-08-05T15:00,18.8,40,0.0,759.2,15.4,726.0
2025-08-05T16:00,17.4,43,0.0,758.4,17.3,523.0
2025-08-05T17:00,15.9,46,0.0,757.9,17.8,325.0
2025-08-05T18:00,14.3,52,0.0,757.5,14.4,110.0
2025-08-05T19:00,13.1,57,0.0,757.7,9.2,1.0
2025-08-05T20:00,12.2,72,0.0,758.1,3.8,0.0
2025-08-05T21:00,11.2,82,0.0,758.1,2.1,0.0
2025-08-05T22:00,11.0,83,0.0,758.4,3.3,0.0
2025-08-05T23:00,10.5,87,0.0,757.9,3.5,0.0
2025-08-06T00:00,9.9,91,0.0,757.3,2.3,0.0
2025-08-06T01:00,8.9,95,0.0,756.4,2.3,0.0
2025-08-06T02:00,8.2,96,0.0,755.8,3.3,0.0
2025-08-06T03:00,7.7,96,0.0,755.0,3.2,0.0
2025-08-06T04:00,7.3,96,0.0,754.7,2.9,0.0
2025-08-06T05:00,7.0,96,0.0,755.1,3.2,0.0
2025-08-06T06:00,6.7,96,0.0,755.5,2.1,0.0
2025-08-06T07:00,8.9,89,0.0,757.4,2.1,101.0
2025-08-06T08:00,13.0,74,0.0,760.6,2.8,315.0
2025-08-06T09:00,14.9,66,0.0,761.6,2.9,527.0
2025-08-06T10:00,15.8,61,0.0,761.7,6.6,525.0
2025-08-06T11:00,16.9,57,0.0,762.1,9.4,751.0
2025-08-06T12:00,18.2,50,0.1,762.0,9.8,814.0
2025-08-06T13:00,20.1,45,0.1,761.5,9.3,975.0
2025-08-06T14:00,19.7,46,0.0,760.1,11.6,738.0
2025-08-06T15:00,19.2,48,0.0,759.2,9.4,605.0
2025-08-06T16:00,18.5,50,0.0,758.5,8.5,421.0
2025-08-06T17:00,18.0,51,0.1,758.3,6.9,291.0
2025-08-06T18:00,15.8,62,0.1,758.1,6.6,100.0
2025-08-06T19:00,13.9,75,0.0,758.1,4.2,1.0
2025-08-06T20:00,12.0,94,0.0,757.7,0.6,0.0
2025-08-06T21:00,11.7,95,0.0,757.8,2.0,0.0
2025-08-06T22:00,11.4,97,0.0,757.8,0.3,0.0
2025-08-06T23:00,10.9,100,0.0,757.6,0.8,0.0
2025-08-07T00:00,10.6,100,0.0,757.1,0.9,0.0
2025-08-07T01:00,10.7,100,0.0,757.0,1.1,0.0
